source,target,value
22657,3187,1266874600000.0
22657,3188,505774280000.0
22657,3189,740428940000.0
22657,3196,942975750000.0
22657,3203,727253400000.0
22657,3204,839697500000.0
22657,3205,796408600000.0
22657,3207,824901400000.0
22657,3208,698168970000.0
22657,3210,624699300000.0
22657,3211,594912200000.0
22657,3212,1017219200000.0
22657,3213,1079851160000.0
22657,3214,852377500000.0
22657,3215,1024968800000.0
22657,3216,1087617400000.0
22657,3217,918417800000.0
22657,3218,2860729000000.0
22657,3219,845430850000.0
22657,3220,563028100000.0
22657,3221,1369040400000.0
22657,3222,875140800000.0
22657,3223,4164644800000.0
22657,3224,1055585000000.0
22657,3225,2459085300000.0
22657,3226,960263600000.0
22657,3227,2103837300000.0
22657,3228,2813031000000.0
22657,3230,825340200000.0
22657,3231,1662107000000.0
22657,3232,1701154400000.0
22657,3236,488558430000.0
22657,3240,796408600000.0
22657,3241,796408600000.0
22657,3242,796408600000.0
22657,3243,758219100000.0
22657,3244,796408600000.0
22657,3245,796408600000.0
22657,3246,1629602800000.0
22657,3247,796408600000.0
22657,3248,796408600000.0
22657,3249,796408600000.0
22657,3250,1504757500000.0
22657,3251,796408600000.0
22657,3252,791131100000.0
22657,3253,616149200000.0
22657,3254,537210980000.0
22657,3255,541059500000.0
22657,3256,894446700000.0
22657,3257,676195900000.0
22657,3258,827929130000.0
22657,3259,795529000000.0
22657,3261,881776400000.0
22657,3262,1076066500000.0
22657,3264,1618249400000.0
22657,3265,1162093500000.0
22657,3266,744811400000.0
22657,3267,1321932800000.0
22657,3268,823721100000.0
22657,3269,1194535000000.0
22657,3270,723875600000.0
22657,3271,1202118500000.0
22657,3273,1105584800000.0
22657,3274,1615480900000.0
22657,3277,939815860000.0
22657,3278,694246700000.0
22657,3279,584447300000.0
22657,3280,2011317100000.0
22657,3281,1012632850000.0
22657,3290,1103345200000.0
22657,3292,1644063500000.0
22657,3293,2077483200000.0
22657,3294,794329200000.0
22657,3295,1746925600000.0
22657,3297,587171200000.0
22657,3298,1034443400000.0
22657,3299,896199560000.0
22657,3300,716183200000.0
22657,3301,1031318100000.0
22657,3302,1232593900000.0
22657,3303,1048289600000.0
22657,3304,1338139000000.0
22657,3305,815814930000.0
22657,3307,1086377000000.0
22657,3308,1509825200000.0
22657,3309,1523560600000.0
22657,3310,2043129100000.0
22657,3311,2056486300000.0
22657,3312,1573434000000.0
22657,3313,1810528000000.0
22657,3314,1661736200000.0
22657,3315,1264376200000.0
22657,3316,1249067900000.0
22657,3317,1874712700000.0
22657,3318,2355473700000.0
22657,3319,2947482600000.0
22657,3320,2014436300000.0
22657,3321,2806239500000.0
22657,3322,2804618600000.0
22657,3323,2082368900000.0
22657,3324,1447288400000.0
22657,3325,1592138700000.0
22657,3326,1590469300000.0
22657,3327,2693391500000.0
22657,3328,4846128700000.0
22657,3329,3529531700000.0
22657,3330,3623519000000.0
22657,3331,2661006400000.0
22657,3333,2634550000000.0
22657,3334,2677768200000.0
22657,3335,2377682000000.0
22657,3336,2706306800000.0
22657,3337,4635707300000.0
22657,3338,2170831000000.0
22657,3339,2741650800000.0
22657,3341,1678742100000.0
22657,3342,1828028300000.0
22657,3343,1412300000000.0
22657,3344,2067891900000.0
22657,3345,2071026300000.0
22657,3346,2389349000000.0
22657,3347,1107668800000.0
22657,3348,1652480800000.0
22657,3350,1948634000000.0
22657,3351,757019250000.0
22657,3352,2069649700000.0
22657,3353,3224430000000.0
22657,3354,1433275500000.0
22657,3355,1148088100000.0
22657,3356,1484761700000.0
22657,3357,1326763200000.0
22657,3358,1509209700000.0
22657,3359,1444876900000.0
22657,3360,1455140900000.0
22657,3361,1472027000000.0
22657,3362,930004100000.0
22657,3363,930004100000.0
22657,3364,930004100000.0
22657,3365,1402821300000.0
22657,3366,1542787300000.0
22657,3367,1384531200000.0
22657,3368,1338755500000.0
22657,3369,1447568900000.0
22657,3370,1434975000000.0
22657,3371,1313978200000.0
22657,3372,599653300000.0
22657,3373,1188323900000.0
22657,3374,1244201900000.0
22657,3375,1587605100000.0
22657,3376,1678822200000.0
22657,3377,1255231600000.0
22657,3378,947495900000.0
22657,3379,1354982500000.0
22657,3380,1771137000000.0
22657,3381,5116102400000.0
22657,3382,957726060000.0
22657,3383,1309557500000.0
22657,3384,1091036050000.0
22657,3385,1300796500000.0
22657,3386,1349832700000.0
22657,3387,866576500000.0
22657,3388,1016298900000.0
22657,3389,1020959300000.0
22657,3390,1620097500000.0
22657,3391,2511120600000.0
22657,3392,995131000000.0
22657,3393,884299300000.0
22657,3394,976787400000.0
22657,3395,4952536000000.0
22657,3396,830360450000.0
22657,3397,968790900000.0
22657,3399,490822730000.0
22657,3400,817569500000.0
22657,3402,930004100000.0
22657,3403,1373605000000.0
22657,3404,1309983600000.0
22657,3405,1165038200000.0
22657,3406,1176486000000.0
22657,3407,1271563800000.0
22657,3408,1300852000000.0
22657,3409,1293463700000.0
22657,3410,1386256900000.0
22657,3411,1268352400000.0
22657,3412,1297790800000.0
22657,3413,1282046200000.0
22657,3415,1352246800000.0
22657,3416,1285289000000.0
22657,3417,1231306500000.0
22657,3418,1225868000000.0
22657,3419,1187688600000.0
22657,3420,1295344500000.0
22657,3421,1029145900000.0
22657,3422,1170162300000.0
22657,3424,871887700000.0
22657,3425,490977700000.0
22657,3429,758018300000.0
22657,3432,523268260000.0
22657,3435,562610770000.0
22657,3437,647701100000.0
22657,3440,1397448100000.0
22657,3442,835043070000.0
22657,3443,1277927500000.0
22657,3444,1073836600000.0
22657,3448,2624408800000.0
22657,3451,2154481700000.0
22657,3452,2515437600000.0
22657,3453,2075393400000.0
22657,3454,1926256800000.0
22657,3455,1742985100000.0
22657,3456,1690344600000.0
22657,3458,536237150000.0
22657,3465,481400260000.0
22657,3467,535016050000.0
22657,3468,671804700000.0
22657,3471,1265241400000.0
22657,3472,1253278500000.0
22657,3473,1096594600000.0
22657,3474,1086496200000.0
22657,3475,1072604900000.0
22657,3476,2621902700000.0
22657,3477,897102700000.0
22657,3478,1149864200000.0
22657,3479,1153142200000.0
22657,3480,1292082000000.0
22657,3481,908552800000.0
22657,3482,1291945900000.0
22657,3483,1688422300000.0
22657,3484,1788100900000.0
22657,3485,1784440000000.0
22657,3486,1696137300000.0
22657,3487,1212103100000.0
22657,3488,1172542000000.0
22657,3489,1155665000000.0
22657,3490,1851277400000.0
22657,3491,3311765300000.0
22657,3492,1763412500000.0
22657,3493,1763928000000.0
22657,3494,1924838700000.0
22657,3496,1970938300000.0
22657,3497,1966141300000.0
22657,3498,2094425700000.0
22657,3499,2192130300000.0
22657,3500,7691069600000.0
22657,3501,7642597000000.0
22657,3502,4766916000000.0
22657,3504,1464352000000.0
22657,3505,1503067000000.0
22657,3506,869885540000.0
22657,3507,1847839600000.0
22657,3508,1121406000000.0
22657,3509,1446555800000.0
22657,3510,1268338300000.0
22657,3511,1762324500000.0
22657,3513,1646136800000.0
22657,3514,637163700000.0
22657,3515,1561637600000.0
22657,3517,729422200000.0
22657,3518,776614400000.0
22657,3520,780261400000.0
22657,3521,993601100000.0
22657,3522,713854350000.0
22657,3523,885443000000.0
22657,3528,709407540000.0
22657,3529,829054840000.0
22657,3530,626825100000.0
22657,3531,639330940000.0
22657,3532,660182100000.0
22657,3533,656492000000.0
22657,3534,1042714700000.0
22657,3536,494873540000.0
22657,3537,961278200000.0
22657,3538,1105429500000.0
22657,3539,499430620000.0
22657,3540,647049640000.0
22657,3541,860320760000.0
22657,3542,1123910500000.0
22657,3543,1300469000000.0
22657,3546,1184894200000.0
22657,3547,708046000000.0
22657,3548,611007800000.0
22657,3549,611754840000.0
22657,3552,593863640000.0
22657,3553,876340000000.0
22657,3554,1134443500000.0
22657,3556,779989350000.0
22657,3557,1175583000000.0
22657,3558,2177949500000.0
22657,3563,551130760000.0
22657,3566,1413630700000.0
22657,3567,1088577540000.0
22657,3568,762739160000.0
22657,3569,704305900000.0
22657,3570,2773993000000.0
22657,3571,840845360000.0
22657,3572,864533400000.0
22657,3573,808351300000.0
22657,3574,990750440000.0
22657,3575,694699950000.0
22657,3576,686015200000.0
22657,3577,806157200000.0
22657,3578,773785000000.0
22657,3579,719679100000.0
22657,3580,696161500000.0
22657,3581,706942800000.0
22657,3582,759474500000.0
22657,3583,708852500000.0
22657,3584,753862640000.0
22657,3585,775484870000.0
22657,3587,462607060000.0
22657,3588,528995220000.0
22657,3590,583146400000.0
22657,3593,503701640000.0
22657,3594,630922940000.0
22657,3597,522736400000.0
22657,3598,493315200000.0
22657,3600,2121861400000.0
22657,3603,1303292500000.0
22657,3605,1192299600000.0
22657,3610,1192299600000.0
22657,3611,464448060000.0
22657,3612,1192299600000.0
22657,3613,1192299600000.0
22657,3614,972700500000.0
22657,3615,768657060000.0
22657,3616,2047046800000.0
22657,3617,4079291500000.0
22657,3618,1782899900000.0
22657,3619,1901547100000.0
22657,3624,534141900000.0
22657,3629,542958320000.0
22657,3630,744423100000.0
22657,3631,812524800000.0
22657,3633,488729480000.0
22657,3634,2403085300000.0
22657,3635,2416912000000.0
22657,3636,2918943600000.0
22657,3637,2911732200000.0
22657,3638,1235689800000.0
22657,3640,2014136100000.0
22657,3641,985484600000.0
22657,3642,969914060000.0
22657,3643,824082300000.0
22657,3644,845685900000.0
22657,3645,1809844300000.0
22657,3646,1796320000000.0
22657,3647,1438446100000.0
22657,3648,1420364900000.0
22657,3649,1137175300000.0
22657,3650,979898500000.0
22657,3651,924357700000.0
22657,3652,920983240000.0
22657,3653,1605917900000.0
22657,3654,1005132200000.0
22657,3655,2175257400000.0
22657,3656,2189532300000.0
22657,3657,1428276400000.0
22657,3659,1969142100000.0
22657,3660,1992033600000.0
22657,3661,2107952900000.0
22657,3662,2103291300000.0
22657,3663,4565938700000.0
22657,3664,3595836600000.0
22657,3665,1603956900000.0
22657,3667,1232364900000.0
22657,3668,1281667800000.0
22657,3670,1653458600000.0
22657,3671,968542850000.0
22657,3672,1149927400000.0
22657,3673,1017580750000.0
22657,3674,1496437200000.0
22657,3676,1435465500000.0
22657,3678,2093170400000.0
22657,3679,2467583000000.0
22657,3680,478736840000.0
22657,3681,518330320000.0
22657,3683,517382470000.0
22657,3684,578052500000.0
22657,3686,688620200000.0
22657,3687,945648040000.0
22657,3690,483258240000.0
22657,3694,615451500000.0
22657,3695,1192299600000.0
22657,3700,782620560000.0
22657,3701,767970000000.0
22657,3702,693583150000.0
22657,3703,705340000000.0
22657,3704,1035486500000.0
22657,3705,1078655700000.0
22657,3706,2291991000000.0
22657,3707,1801179400000.0
22657,3708,860120500000.0
22657,3710,970315140000.0
22657,3712,592211700000.0
22657,3716,620875200000.0
22657,3717,696069600000.0
22657,3721,803522940000.0
22657,3729,906377500000.0
22657,3730,834916900000.0
22657,3731,964126050000.0
22657,3732,680544400000.0
22657,3733,778923930000.0
22657,3734,767309000000.0
22657,3735,1056509130000.0
22657,3736,793896600000.0
22657,3737,768884500000.0
22657,3739,909306360000.0
22657,3740,507665320000.0
22657,3743,486023140000.0
22657,3744,720446300000.0
22657,3745,858416350000.0
22657,3746,745091040000.0
22657,3747,708405170000.0
22657,3748,772724300000.0
22657,3750,1254620100000.0
22657,3751,1295215500000.0
22657,3753,800721800000.0
22657,3755,633705000000.0
22657,3766,701463300000.0
22657,3768,719416700000.0
22657,3773,1243829400000.0
22657,3774,1948887400000.0
22657,3775,1520314700000.0
22657,3776,1520315000000.0
22657,3777,988444200000.0
22657,3778,556201930000.0
22657,3779,1359309200000.0
22657,3780,732414150000.0
22657,3781,539981000000.0
22657,3782,1548662300000.0
22657,3787,463159560000.0
22657,3793,725686350000.0
22657,3794,538862850000.0
22657,3796,505509480000.0
22657,3797,2670345800000.0
22657,3799,863334400000.0
22657,3800,672142500000.0
22657,3801,704447500000.0
22657,3802,1311416100000.0
22657,3803,661545750000.0
22657,3804,1807666800000.0
22657,3806,656071500000.0
22657,3807,939839500000.0
22657,3808,1170407400000.0
22657,3809,2109516200000.0
22657,3810,1357217400000.0
22657,3812,1320387300000.0
22657,3813,592758800000.0
22657,3814,504868540000.0
22657,3815,1520314700000.0
22657,3816,541938680000.0
22657,3818,2335698800000.0
22657,3820,3804883300000.0
22657,3822,1962396600000.0
22657,3826,1970323000000.0
22657,3828,1953762000000.0
22657,3830,722735660000.0
22657,3831,1844052600000.0
22657,3832,763239860000.0
22657,3833,2286448500000.0
22657,3834,1702023700000.0
22657,3835,2195674600000.0
22657,3836,1022498700000.0
22657,3837,842813900000.0
22657,3839,1688742000000.0
22657,3843,725347100000.0
22657,3844,540402840000.0
22657,3845,715742900000.0
22657,3846,712801900000.0
22657,3847,882505100000.0
22657,3849,518436360000.0
22657,3850,672142500000.0
22657,3855,656428240000.0
22657,3856,483294480000.0
22657,3860,498347440000.0
22657,3864,602323750000.0
22657,3868,540304380000.0
22657,3869,2277889000000.0
22657,3870,4087180200000.0
22657,3871,777987900000.0
22657,3872,860051200000.0
22657,3873,587595000000.0
22657,3875,558242900000.0
22657,3880,2070580300000.0
22657,3883,1011148260000.0
22657,3884,1138113200000.0
22657,3892,2406590400000.0
22657,3893,2310703200000.0
22657,3894,2175993900000.0
22657,3896,3045909600000.0
22657,3897,2878979000000.0
22657,3908,458121020000.0
22657,3910,475100800000.0
22657,3911,487141380000.0
22657,3914,622011000000.0
22657,3917,558449800000.0
22657,3919,465025140000.0
22657,3920,586368800000.0
22657,3923,845772700000.0
22657,3924,1028257000000.0
22657,3926,463564200000.0
22657,3929,1165010400000.0
22657,3931,1437035100000.0
22657,3933,2085899500000.0
22657,3935,1469921400000.0
22657,3936,3499849400000.0
22657,3937,2268100000000.0
22657,3938,3356137400000.0
22657,3939,3356137400000.0
22657,3940,2540602000000.0
22657,3941,1257379100000.0
22657,3942,2722295000000.0
22657,3943,892491700000.0
22657,3944,979933660000.0
22657,3945,959712800000.0
22657,3950,1003944800000.0
22657,3953,529427730000.0
22657,3955,474046460000.0
22657,3956,765102000000.0
22657,3957,779303100000.0
22657,3959,814559130000.0
22657,3960,1570504000000.0
22657,3961,1539462400000.0
22657,3962,2479862800000.0
22657,3963,2481570700000.0
22657,3964,2057031000000.0
22657,3965,3442363900000.0
22657,3966,1689848000000.0
22657,3967,1232390600000.0
22657,3968,1257502800000.0
22657,3969,1549790300000.0
22657,3970,679853600000.0
22657,3971,1995879400000.0
22657,3972,2077319600000.0
22657,3973,3370171800000.0
22657,3974,3313780000000.0
22657,3975,984911900000.0
22657,3976,913915500000.0
22657,3977,1039257400000.0
22657,3978,1151158500000.0
22657,3979,2401193700000.0
22657,3981,4209440200000.0
22657,3982,4147244700000.0
22657,3983,2894883200000.0
22657,3985,2729712000000.0
22657,3986,2743530700000.0
22657,3987,2034831300000.0
22657,3988,2026413000000.0
22657,3989,2532616200000.0
22657,3990,2368527700000.0
22657,3991,7869911000000.0
22657,3992,7755520000000.0
22657,3993,1766889800000.0
22657,3994,2060788400000.0
22657,3995,1414588100000.0
22657,3996,2070526300000.0
22657,3997,1337331400000.0
22657,3998,1851855200000.0
22657,3999,1519245300000.0
22657,4000,2150300100000.0
22657,4002,2001206800000.0
22657,4003,584735460000.0
22657,4004,3256480000000.0
22657,4005,963101200000.0
22657,4006,729737850000.0
22657,4007,591245930000.0
22657,4008,751144140000.0
22657,4009,738466660000.0
22657,4010,1386153200000.0
22657,4011,511077900000.0
22657,4012,478610880000.0
22657,4013,730359140000.0
22657,4017,867280160000.0
22657,4018,778504400000.0
22657,4019,496427100000.0
22657,4020,1220491900000.0
22657,4022,873391650000.0
22657,4023,771396500000.0
22657,4025,1058573250000.0
22657,4026,962282000000.0
22657,4027,1424309100000.0
22657,4028,1287446100000.0
22657,4029,846602630000.0
22657,4030,666474100000.0
22657,4031,991774600000.0
22657,4032,1072129500000.0
22657,4033,3594670600000.0
22657,4034,1037855000000.0
22657,4035,845828200000.0
22657,4036,1106567200000.0
22657,4037,753545050000.0
22657,4038,809326100000.0
22657,4039,756693660000.0
22657,4040,1172677700000.0
22657,4041,798721500000.0
22657,4042,916427500000.0
22657,4043,2131017500000.0
22657,4044,474247140000.0
22657,4045,973645600000.0
22657,4046,1273955400000.0
22657,4047,1469921400000.0
22657,4049,645572500000.0
22657,4051,513608700000.0
22657,4054,675264700000.0
22657,4055,1963380300000.0
22657,4056,1871331100000.0
22657,4057,1929318600000.0
22657,4058,1022062170000.0
22657,4059,1881700200000.0
22657,4060,1925046600000.0
22657,4061,1686837300000.0
22657,4062,1971854500000.0
22657,4063,1643973400000.0
22657,4064,1953662800000.0
22657,4065,2135356000000.0
22657,4067,1776928200000.0
22657,4068,1472922300000.0
22657,4069,1577893600000.0
22657,4070,1923052900000.0
22657,4071,1548061200000.0
22657,4072,1903940600000.0
22657,4073,1394383000000.0
22657,4074,1303255200000.0
22657,4079,524585570000.0
22657,4092,991489750000.0
22657,4093,555635800000.0
22657,4094,528408150000.0
22657,4099,1705000800000.0
22657,4100,1886741000000.0
22657,4101,1664993700000.0
22657,4102,1705000800000.0
22657,4103,1705000800000.0
22657,4104,1705000800000.0
22657,4105,1705000800000.0
22657,4106,850234600000.0
22657,4107,1774426100000.0
22657,4108,1337732500000.0
22657,4119,480928630000.0
22657,4120,537270940000.0
22657,4123,1259485800000.0
22657,4124,1222461200000.0
22657,4125,1058725500000.0
22657,4126,1078610300000.0
22657,4127,1064485260000.0
22657,4130,727530340000.0
22657,4131,2205996800000.0
22657,4132,517576500000.0
22657,4134,1152086200000.0
22657,4135,1514182000000.0
22657,4136,2233924000000.0
22657,4137,2380022000000.0
22657,4138,848465170000.0
22657,4139,833656460000.0
22657,4140,986036500000.0
22657,4141,932375170000.0
22657,4142,1434898800000.0
22657,4143,980072900000.0
22657,4144,2628386800000.0
22657,4145,2684948300000.0
22657,4146,1322470300000.0
22657,4148,2466759300000.0
22657,4149,2385863000000.0
22657,4150,1210631500000.0
22657,4151,1435837700000.0
22657,4152,2576460500000.0
22657,4154,2156107400000.0
22657,4156,1410067000000.0
22657,4157,1364519600000.0
22657,4158,733042400000.0
22657,4159,2039297100000.0
22657,4160,1145299000000.0
22657,4161,1286347700000.0
22657,4162,1158679000000.0
22657,4163,1436925600000.0
22657,4165,1902052900000.0
22657,4166,586079200000.0
22657,4167,2184585700000.0
22657,4168,625379440000.0
22657,4169,512907100000.0
22657,4170,508625130000.0
22657,4171,723359760000.0
22657,4172,573515560000.0
22657,4174,726633300000.0
22657,4175,743583840000.0
22657,4181,843179360000.0
22657,4182,507083850000.0
22657,4183,666123200000.0
22657,4190,597744700000.0
22657,4192,513369080000.0
22657,4193,484088150000.0
22657,4194,822265800000.0
22657,4195,1190967500000.0
22657,4196,2676624700000.0
22657,4197,901881140000.0
22657,4198,716308350000.0
22657,4201,790333700000.0
22657,4204,522021200000.0
22657,4205,692825160000.0
22657,4206,750689000000.0
22657,4208,464866970000.0
22657,4209,604569200000.0
22657,4210,543104270000.0
22657,4219,726130160000.0
22657,4220,875560400000.0
22657,4221,736508400000.0
22657,4223,1068269900000.0
22657,4224,823263760000.0
22657,4227,547200570000.0
22657,4228,786201300000.0
22657,4230,579571600000.0
22657,4231,707200750000.0
22657,4232,754698160000.0
22657,4233,526246800000.0
22657,4234,531455600000.0
22657,4235,751838950000.0
22657,4236,769103400000.0
22657,4237,760431250000.0
22657,4252,1009288400000.0
22657,4255,1168065300000.0
22657,4258,509096600000.0
22657,4262,1937368200000.0
22657,4266,3478248800000.0
22657,4269,566686060000.0
22657,4270,738087600000.0
22657,4271,1328875600000.0
22657,4283,664136800000.0
22657,4285,565275200000.0
22657,4286,917711600000.0
22657,4287,917001100000.0
22657,4288,1021240900000.0
22657,4289,964807400000.0
22657,4290,895449040000.0
22657,4291,611455140000.0
22657,4292,572101000000.0
22657,4293,778146300000.0
22657,4294,779677140000.0
22657,4295,795162250000.0
22657,4296,1129815200000.0
22657,4298,1744615200000.0
22657,4299,2056602000000.0
22657,4300,1944338300000.0
22657,4301,920857000000.0
22657,4302,546577800000.0
22657,4303,687507200000.0
22657,4304,699248800000.0
22657,4305,1102065400000.0
22657,4307,1912373200000.0
22657,4308,1917617400000.0
22657,4309,2666835200000.0
22657,4311,1605201300000.0
22657,4313,902288100000.0
22657,4315,1956481300000.0
22657,4316,1944980200000.0
22657,4317,2370514200000.0
22657,4319,1382227200000.0
22657,4320,1573515600000.0
22657,4321,1008303900000.0
22657,4322,1829081600000.0
22657,4323,1011036000000.0
22657,4324,1067048760000.0
22657,4325,1500610400000.0
22657,4326,883456400000.0
22657,4328,1838752900000.0
22657,4329,640911400000.0
22657,4331,1409210900000.0
22657,4336,475713960000.0
22657,4351,494311000000.0
22657,4352,616811000000.0
22657,4353,882054200000.0
22657,4354,500595330000.0
22657,4357,772481900000.0
22657,4358,3013582500000.0
22657,4359,1211829000000.0
22657,4360,832430150000.0
22657,4361,856056000000.0
22657,4362,689362100000.0
22657,4368,672656300000.0
22657,4369,695438500000.0
22657,4372,893131100000.0
22657,4373,773015340000.0
22657,4383,511670780000.0
22657,4402,749376050000.0
22657,4403,709354100000.0
22657,4405,475772940000.0
22657,4407,816782600000.0
22657,4408,773408300000.0
22657,4409,840979000000.0
22657,4410,876572400000.0
22657,4411,459032460000.0
22657,4412,1596748300000.0
22657,4413,1236677200000.0
22657,4414,1222795700000.0
22657,4418,1517837500000.0
22657,4419,1562336300000.0
22657,4420,1529800700000.0
22657,4421,4509459000000.0
22657,4422,1242469000000.0
22657,4425,4641433600000.0
22657,4427,4641965700000.0
22657,4428,4641965700000.0
22657,4429,3012158000000.0
22657,4430,4555754400000.0
22657,4431,4641966000000.0
22657,4432,1068276840000.0
22657,4433,1098467250000.0
22657,4434,1067708450000.0
22657,4435,703902060000.0
22657,4436,1105657300000.0
22657,4439,1008083660000.0
22657,4440,1136212400000.0
22657,4441,786030130000.0
22657,4442,1740493600000.0
22657,4443,1252089400000.0
22657,4444,942380700000.0
22657,4445,1452263600000.0
22657,4446,992665100000.0
22657,4448,1361545900000.0
22657,4449,2739413500000.0
22657,4450,2740455200000.0
22657,4451,2640165200000.0
22657,4452,2596908000000.0
22657,4453,1766720300000.0
22657,4454,2620971300000.0
22657,4455,1984118800000.0
22657,4456,2455054600000.0
22657,4457,2414334700000.0
22657,4458,1590649000000.0
22657,4459,1742702900000.0
22657,4460,3520395000000.0
22657,4461,2646983300000.0
22657,4462,2561159200000.0
22657,4463,2561100700000.0
22657,4464,2435900200000.0
22657,4465,3615805400000.0
22657,4466,3614968000000.0
22657,4467,3648392500000.0
22657,4468,2974610600000.0
22657,4469,3017487700000.0
22657,4470,2884562300000.0
22657,4471,2889702000000.0
22657,4472,2830934500000.0
22657,4474,2741158800000.0
22657,4475,2729165500000.0
22657,4476,2218968700000.0
22657,4477,2341933700000.0
22657,4478,6795454600000.0
22657,4480,5529512000000.0
22657,4482,2287267200000.0
22657,4483,2361037700000.0
22657,4484,1787521300000.0
22657,4485,2463329000000.0
22657,4486,1825536100000.0
22657,4487,2389377500000.0
22657,4488,2319578000000.0
22657,4489,2161418800000.0
22657,4491,2219755700000.0
22657,4492,1742435100000.0
22657,4494,3058734700000.0
22657,4495,1534234000000.0
22657,4496,1669988400000.0
22657,4497,1557074300000.0
22657,4498,1981022000000.0
22657,4499,1744636000000.0
22657,4500,1744777800000.0
22657,4501,1711783300000.0
22657,4502,2373862800000.0
22657,4506,1840337000000.0
22657,4507,1516363400000.0
22657,4508,1592166200000.0
22657,4509,1312935100000.0
22657,4510,2763109200000.0
22657,4511,643824500000.0
22657,4512,3909256700000.0
22657,4513,1287079500000.0
22657,4514,1633564600000.0
22657,4515,1931892600000.0
22657,4516,2202489600000.0
22657,4517,2172142700000.0
22657,4518,2335092500000.0
22657,4519,1041915900000.0
22657,4520,2003949600000.0
22657,4521,3611826800000.0
22657,4522,4343253000000.0
22657,4523,756826200000.0
22657,4524,1850450200000.0
22657,4525,2320706600000.0
22657,4526,2426729000000.0
22657,4527,3071239300000.0
22657,4528,2527042000000.0
22657,4529,2049799000000.0
22657,4530,3569959600000.0
22657,4531,2552342200000.0
22657,4532,3518111000000.0
22657,4533,2621930200000.0
22657,4534,1809327300000.0
22657,4535,2321409000000.0
22657,4536,5457199000000.0
22657,4537,2683615000000.0
22657,4538,3705366000000.0
22657,4539,492713080000.0
22657,4540,1297245100000.0
22657,4541,799332800000.0
22657,4544,1478892700000.0
22657,4545,1489341600000.0
22657,4546,1542838600000.0
22657,4547,1314957600000.0
22657,4548,1714567800000.0
22657,4549,1815827300000.0
22657,4550,1445537400000.0
22657,4551,2319798500000.0
22657,4552,2096585600000.0
22657,4553,1448376900000.0
22657,4554,1407243900000.0
22657,4556,1526064000000.0
22657,4557,1402060800000.0
22657,4558,1351007700000.0
22657,4559,1420162500000.0
22657,4560,1377519500000.0
22657,4561,1468255200000.0
22657,4562,1777169700000.0
22657,4563,1412718400000.0
22657,4564,9044830000000.0
22657,4565,4315487100000.0
22657,4566,4684247000000.0
22657,4567,2263820000000.0
22657,4568,4443495500000.0
22657,4569,4833251000000.0
22657,4570,5027634600000.0
22657,4571,8992054000000.0
22657,4572,5526566500000.0
22657,4573,5758733000000.0
22657,4574,3786081000000.0
22657,4575,18670456000000.0
22657,4576,1370905800000.0
22657,4577,7459640000000.0
22657,4578,24209600000000.0
22657,4581,12316856000000.0
22657,4582,7122580000000.0
22657,4583,15685255000000.0
22657,4584,7630374000000.0
22657,4585,3263935500000.0
22657,4586,1345735200000.0
22657,4587,6457820400000.0
22657,4588,4752320500000.0
22657,4589,13953352000000.0
22657,4591,8699250000000.0
22657,4592,8415701000000.0
22657,4593,12255411000000.0
22657,4594,8650362500000.0
22657,4595,19707562000000.0
22657,4596,17294136000000.0
22657,4597,7863493000000.0
22657,4598,5554549000000.0
22657,4599,5631498000000.0
22657,4600,3780846800000.0
22657,4601,5251968000000.0
22657,4602,4436595300000.0
22657,4603,7460855000000.0
22657,4604,1048062200000.0
22657,4605,4142143600000.0
22657,4606,5762231000000.0
22657,4607,2782493400000.0
22657,4608,7704413700000.0
22657,4609,4875798000000.0
22657,4610,2462529000000.0
22657,4611,3524698800000.0
22657,4612,13999963000000.0
22657,4614,8160617700000.0
22657,4616,9888898000000.0
22657,4617,8559378600000.0
22657,4618,10535390000000.0
22657,4619,7208041000000.0
22657,4621,19226895000000.0
22657,4622,12981940000000.0
22657,4623,8964162000000.0
22657,4624,12555389000000.0
22657,4625,8014092300000.0
22657,4627,9053331000000.0
22657,4628,16850481000000.0
22657,4629,18734278000000.0
22657,4631,11873296000000.0
22657,4632,3340582000000.0
22657,4633,10038680000000.0
22657,4635,6612132000000.0
22657,4637,8081314400000.0
22657,4639,8989072000000.0
22657,4641,9269404000000.0
22657,4643,8631551500000.0
22657,4645,10103109000000.0
22657,4646,9008845000000.0
22657,4647,3750377800000.0
22657,4648,10780774000000.0
22657,4649,10623828000000.0
22657,4650,8722768700000.0
22657,4651,8874642000000.0
22657,4652,10507442000000.0
22657,4653,1033399900000.0
22657,4654,12704788000000.0
22657,4655,5353719000000.0
22657,4656,9452475000000.0
22657,4658,10458532000000.0
22657,4659,10208834000000.0
22657,4660,10158965000000.0
22657,4661,10011068000000.0
22657,4662,10050162000000.0
22657,4663,9725664000000.0
22657,4664,10035844000000.0
22657,4665,19620690000000.0
22657,4666,9367183000000.0
22657,4668,9556321000000.0
22657,4669,5814204000000.0
22657,4670,10120107000000.0
22657,4671,10719002000000.0
22657,4672,8876852000000.0
22657,4673,23253993000000.0
22657,4674,4970238700000.0
22657,4675,19430371000000.0
22657,4677,11002217000000.0
22657,4678,9103322000000.0
22657,4679,11238162000000.0
22657,4680,626615000000.0
22657,4681,18697900000000.0
22657,4682,16584571000000.0
22657,4683,14536191000000.0
22657,4684,7084466000000.0
22657,4685,29688546000000.0
22657,4686,26913653000000.0
