source,target,value
1821,4894,56747320000.0
1821,4896,53469990000.0
1821,4897,70352680000.0
1821,4899,57198813000.0
1821,4900,55626146000.0
1821,4907,66768593000.0
1821,4909,112284460000.0
1821,4910,82691410000.0
1821,4914,102482390000.0
1821,4915,122146685000.0
1821,4916,105920080000.0
1821,4917,80879580000.0
1821,4918,102153880000.0
1821,4919,159003380000.0
1821,4920,104017080000.0
1821,4921,147170590000.0
1821,4922,126739420000.0
1821,4923,56924762000.0
1821,4926,46246883000.0
1821,4928,63250310000.0
1821,4931,57826540000.0
1821,4932,56572273000.0
1821,4933,66471220000.0
1821,4935,49081803000.0
1821,4938,64573723000.0
1821,4940,64529875000.0
1821,4941,76724480000.0
1821,4942,70405270000.0
1821,4943,99210770000.0
1821,4944,85970260000.0
1821,4945,66407670000.0
1821,4947,55974617000.0
1821,4948,47183737000.0
1821,4949,67445520000.0
1821,4950,76519890000.0
1821,4951,135605174000.0
1821,4953,172223900000.0
1821,4954,181275700000.0
1821,4955,185437130000.0
1821,4957,154309920000.0
1821,4958,48074387000.0
1821,4959,105530400000.0
1821,4961,101773870000.0
1821,4963,86003550000.0
1821,4965,167990300000.0
1821,4967,123317390000.0
1821,4969,106913220000.0
1821,4971,117529890000.0
1821,4972,90805240000.0
1821,4974,81897200000.0
1821,4975,47617704000.0
1821,4977,51367776000.0
1821,4978,48553910000.0
1821,4980,88191390000.0
1821,4981,72911750000.0
1821,4982,71519584000.0
1821,4984,84248920000.0
1821,4985,82863970000.0
1821,4986,81987820000.0
1821,4987,82652540000.0
1821,4988,84188230000.0
1821,4989,81392680000.0
1821,4990,83386840000.0
1821,4991,78074490000.0
1821,4992,76725950000.0
1821,4993,76724340000.0
1821,4994,87867376000.0
1821,4995,80767740000.0
1821,4996,82194840000.0
1821,4997,73654480000.0
1821,4999,71283910000.0
1821,5001,190784730000.0
1821,5003,53295040000.0
1821,5004,59637340000.0
1821,5005,70141075000.0
1821,5006,52892020000.0
1821,5007,76203120000.0
1821,5008,66352787000.0
1821,5009,121802580000.0
1821,5010,69915610000.0
1821,5011,108133630000.0
1821,5012,115571140000.0
1821,5013,87830720000.0
1821,5014,82373894000.0
1821,5015,68736890000.0
1821,5016,79966310000.0
1821,5017,46096417000.0
1821,5018,57724875000.0
1821,5019,62352392000.0
1821,5020,62783860000.0
1821,5021,80424165000.0
1821,5022,73322320000.0
1821,5023,65443990000.0
1821,5024,49803457000.0
1821,5026,64563310000.0
1821,5027,55188636000.0
1821,5030,55386096000.0
1821,5077,60957282000.0
1821,5078,48058660000.0
1821,5110,73451600000.0
1821,5118,62596750000.0
1821,5119,59221045000.0
1821,5124,49434464000.0
1821,5188,126226680000.0
1821,5244,46056660000.0
1821,5245,52457714000.0
1821,5291,47299260000.0
1821,5403,70704770000.0
1821,5409,58725016000.0
1821,5429,50247260000.0
1821,5430,50192237000.0
1821,5567,72924560000.0
1821,5573,70277660000.0
1821,5574,58484580000.0
1821,5730,56831066000.0
1821,5734,87681240000.0
1821,5782,47988195000.0
1821,5783,46925013000.0
1821,5897,110223730000.0
1821,6055,79392350000.0
1821,6056,50348392000.0
1821,6057,47359570000.0
1821,6058,61087957000.0
1821,6060,88577340000.0
1821,6061,64578687000.0
1821,6064,48673950000.0
1821,6081,49064133000.0
1821,6106,62311980000.0
1821,6108,48246608000.0
1821,6385,53717656000.0
1821,6386,68911820000.0
1821,6387,73884390000.0
1821,6388,70515000000.0
1821,6436,48674513000.0
1821,6873,82168550000.0
1821,6915,48426550000.0
1821,7033,59662590000.0
1821,7038,93294650000.0
1821,7039,46845596000.0
1821,7086,49037360000.0
1821,7339,47422820000.0
1821,7359,73490510000.0
1821,7360,98808520000.0
1821,7361,85271020000.0
1821,7362,48544793000.0
1821,7363,45779603000.0
1821,7364,52597666000.0
1821,7365,59441926000.0
1821,8006,78085660000.0
1821,8012,83500200000.0
1821,8013,54201995000.0
1821,8015,48896926000.0
1821,8017,45959586000.0
1821,8167,60330086000.0
1821,8198,56375740000.0
1821,8200,46593016000.0
1821,8271,84027020000.0
1821,8330,53100552000.0
1821,8332,103595220000.0
1821,8334,59249890000.0
1821,8335,77788455000.0
1821,8337,104604750000.0
1821,8338,120875680000.0
1821,8339,105512980000.0
1821,8340,86798950000.0
1821,8341,101227430000.0
1821,8342,161600630000.0
1821,8343,105243380000.0
1821,8344,74946720000.0
1821,8345,70085610000.0
1821,8346,59196500000.0
1821,8361,48883032000.0
1821,8381,64520106000.0
1821,8382,46125146000.0
1821,8384,91455520000.0
1821,8386,48300466000.0
1821,8388,106838860000.0
1821,8390,100136255000.0
1821,8392,83415830000.0
1821,8405,52927492000.0
1821,8416,45978386000.0
1821,8477,47938950000.0
1821,8482,60384570000.0
1821,8483,56056790000.0
1821,8597,47616295000.0
1821,8968,52729946000.0
1821,8971,48155206000.0
1821,8972,58729860000.0
1821,8990,46813750000.0
1821,8991,46121020000.0
1821,8993,47674806000.0
1821,8994,47375167000.0
1821,9004,47694963000.0
1821,9008,73036644000.0
1821,9015,49666056000.0
1821,9020,47406547000.0
1821,9022,47238050000.0
1821,9024,47503954000.0
1821,9026,65327395000.0
1821,9028,55895867000.0
1821,9029,46296277000.0
1821,9030,98766730000.0
1821,9032,113542720000.0
1821,9033,51524570000.0
1821,9036,74535940000.0
1821,9040,69368990000.0
1821,9042,84231210000.0
1821,9044,66953806000.0
1821,9063,54363340000.0
1821,9065,51597580000.0
1821,9070,48111563000.0
1821,9116,46227014000.0
1821,9196,47136690000.0
1821,9199,64477143000.0
1821,9203,48459730000.0
1821,9205,74749610000.0
1821,9207,52191220000.0
1821,9380,57286170000.0
1821,9383,46104250000.0
1821,9471,59515322000.0
1821,9658,60473510000.0
1821,9688,46685550000.0
1821,9694,53788504000.0
1821,9701,50045915000.0
1821,9738,64184103000.0
1821,9787,59267750000.0
1821,9797,52231614000.0
1821,9805,78423600000.0
1821,9806,60769698000.0
1821,9809,112670610000.0
1821,9810,51544560000.0
1821,9845,50937990000.0
1821,9857,51028537000.0
1821,9901,57834530000.0
1821,10064,56157960000.0
1821,10109,46677025000.0
1821,10110,55936807000.0
1821,10112,50580214000.0
1821,10123,50811695000.0
1821,10125,99134320000.0
1821,10128,72589386000.0
1821,10130,104154210000.0
1821,10131,119421380000.0
1821,10132,101299160000.0
1821,10133,85562290000.0
1821,10134,100150110000.0
1821,10135,152013470000.0
1821,10136,102145330000.0
1821,10137,62755602000.0
1821,10138,56726065000.0
1821,10139,51933057000.0
1821,10174,58699756000.0
1821,10175,50426647000.0
1821,10177,97427090000.0
1821,10179,60810320000.0
1821,10181,122282870000.0
1821,10183,108170340000.0
1821,10185,88207570000.0
1821,10198,71092806000.0
1821,10209,57720947000.0
1821,10227,80750750000.0
1821,10273,46291546000.0
1821,10276,51467895000.0
1821,10286,53249020000.0
1821,10288,57718960000.0
1821,10290,57713780000.0
1821,10294,109197650000.0
1821,10295,94324760000.0
1821,10296,66903910000.0
1821,10297,68739285000.0
1821,10298,130320600000.0
1821,10299,81549650000.0
1821,10300,46195266000.0
1821,10302,62268744000.0
1821,10310,54083867000.0
1821,10390,46658638000.0
1821,10601,57871170000.0
1821,10602,51787300000.0
1821,10620,48900096000.0
1821,10783,51186040000.0
1821,10945,46892670000.0
1821,10946,68569770000.0
1821,10947,49351880000.0
1821,10950,79921330000.0
1821,11042,51205403000.0
1821,11101,59028350000.0
1821,11272,54269723000.0
1821,11276,62328030000.0
1821,11318,49196000000.0
1821,11324,53905355000.0
1821,11368,70094090000.0
1821,11448,54109160000.0
1821,11638,63354704000.0
1821,11640,62286295000.0
1821,11641,49243955000.0
1821,11644,59960990000.0
1821,11648,51346640000.0
1821,11650,70787710000.0
1821,11652,57752596000.0
1821,11694,61333336000.0
1821,11769,48898916000.0
1821,11857,66174693000.0
1821,11970,48208286000.0
1821,11976,59642090000.0
1821,11978,53551174000.0
1821,12079,47640343000.0
1821,12087,52471222000.0
1821,12127,49446690000.0
1821,12139,49859910000.0
1821,12183,48598570000.0
1821,12242,46628340000.0
1821,12721,51342266000.0
1821,12896,86386835000.0
1821,12898,49656087000.0
1821,12899,52024435000.0
1821,12901,71831250000.0
1821,12902,96618220000.0
1821,12903,66934750000.0
1821,12904,48106200000.0
1821,12905,51205124000.0
1821,12906,86764030000.0
1821,12907,56265933000.0
1821,12908,49491956000.0
1821,12910,54587150000.0
1821,13280,101222640000.0
1821,13386,60422980000.0
1821,13420,73787875000.0
1821,13424,86120260000.0
1821,13426,50446303000.0
1821,13487,147683660000.0
1821,13562,85728520000.0
1821,13587,58882867000.0
1821,13976,50578792000.0
1821,14201,64036536000.0
1821,14206,102076740000.0
1821,14207,49932660000.0
1821,14208,50932625000.0
1821,14209,66847072000.0
1821,14210,102576330000.0
1821,14232,90624430000.0
1821,14282,85739860000.0
1821,14301,47118730000.0
1821,14308,70097570000.0
1821,14690,54974730000.0
1821,14693,46092124000.0
1821,14695,60938547000.0
1821,14699,49014450000.0
1821,14747,83957590000.0
1821,14749,50844594000.0
1821,14762,47873294000.0
1821,14797,60303663000.0
1821,14954,54378254000.0
1821,14960,68476250000.0
1821,15010,60641636000.0
1821,15117,79315400000.0
1821,15234,78837270000.0
1821,15236,105491370000.0
1821,15238,76826820000.0
1821,15560,53697634000.0
1821,15562,124389200000.0
1821,16538,81025700000.0
1821,16540,133789330000.0
1821,16680,77007020000.0
1821,16684,101535400000.0
1821,17302,50512720000.0
1821,17303,109996860000.0
1821,17304,64375804000.0
1821,17305,60602896000.0
1821,17306,73763510000.0
1821,17307,107418470000.0
1821,17308,53206192000.0
1821,17355,87636600000.0
1821,17465,46710927000.0
1821,17466,59025250000.0
1821,17470,46559228000.0
1821,17509,45885047000.0
1821,17510,63049978000.0
1821,17514,59289944000.0
1821,17516,159596170000.0
1821,17518,157046650000.0
1821,17624,47035113000.0
1821,17634,56537660000.0
1821,17636,56001143000.0
1821,17637,51945562000.0
1821,17658,52100612000.0
1821,17771,45893816000.0
1821,17787,58157355000.0
1821,17955,83794600000.0
1821,17963,52441970000.0
1821,17988,88603090000.0
1821,18007,104844390000.0
1821,20073,53288400000.0
1821,20395,72955620000.0
1821,20399,77433870000.0
1821,20400,97343685000.0
1821,20401,49578775000.0
1821,20402,65590800000.0
1821,20404,75264170000.0
1821,20405,81747845000.0
1821,20406,82036770000.0
1821,20407,56846488000.0
1821,21862,49016930000.0
1821,21866,99598385000.0
1821,21867,103945400000.0
1821,21868,91710910000.0
1821,21869,73175030000.0
1821,21870,66355642000.0
1821,21871,158052090000.0
1821,21872,99322430000.0
1821,21873,53335260000.0
1821,21900,69445470000.0
1821,22844,57336525000.0
1821,22845,45830124000.0
1821,22849,79892960000.0
1821,22850,71550690000.0
1821,23007,67502023000.0
1821,23008,73664670000.0
1821,23009,59011460000.0
1821,23010,74597110000.0
1821,23012,88307106000.0
1821,23013,90283295000.0
1821,23104,104020350000.0
1821,23148,57385923000.0
1821,23333,53386953000.0
1821,23334,52501164000.0
1821,23336,60240314000.0
1821,23338,101278690000.0
1821,23339,78402280000.0
1821,23919,74645280000.0
1821,24408,56304010000.0
1821,25457,58944760000.0
1821,25458,58724123000.0
1821,25595,55312798000.0
1821,25778,79692910000.0
1821,25779,81466384000.0
1821,25780,52549046000.0
1821,25781,72091620000.0
1821,25783,80270380000.0
1821,25784,85742350000.0
1821,25941,57929978000.0
1821,25942,55796175000.0
1821,25944,49903944000.0
1821,25946,82109390000.0
1821,25947,77154130000.0
1821,26037,86510240000.0
5574,6,52729565000.0
5574,17,47085830000.0
5574,20,56403878000.0
5574,30,111568800000.0
5574,32,53933814000.0
5574,33,94058300000.0
5574,44,54273020000.0
5574,48,64503284000.0
5574,49,64009974000.0
5574,50,88496560000.0
5574,51,88684890000.0
5574,52,86202510000.0
5574,53,123956890000.0
5574,55,52747890000.0
5574,56,51439420000.0
5574,58,52214313000.0
5574,59,251289350000.0
5574,60,104703780000.0
5574,61,253839410000.0
5574,62,254562830000.0
5574,63,139194290000.0
5574,65,46336110000.0
5574,67,146793090000.0
5574,68,79272255000.0
5574,69,197850610000.0
5574,70,192654050000.0
5574,71,158236880000.0
5574,73,131380770000.0
5574,74,133051064000.0
5574,77,136464785000.0
5574,78,136048610000.0
5574,79,174158450000.0
5574,81,99764200000.0
5574,82,103702300000.0
5574,83,74072840000.0
5574,84,108644950000.0
5574,85,93265300000.0
5574,86,115733780000.0
5574,87,98600560000.0
5574,88,68854470000.0
5574,89,73124480000.0
5574,90,116896590000.0
5574,92,144772640000.0
5574,93,79926460000.0
5574,98,47658574000.0
5574,105,52070265000.0
5574,115,73539020000.0
5574,119,52916060000.0
5574,120,51161563000.0
5574,121,191361340000.0
5574,122,73088700000.0
5574,131,65078743000.0
5574,135,104046990000.0
5574,142,48501070000.0
5574,147,48032720000.0
5574,148,46750904000.0
5574,150,47949267000.0
5574,152,48517812000.0
5574,157,49270653000.0
5574,158,50086530000.0
5574,159,50903980000.0
5574,161,50063520000.0
5574,167,54223987000.0
5574,169,51498750000.0
5574,174,129781820000.0
5574,175,124446680000.0
5574,176,48352817000.0
5574,177,61702525000.0
5574,180,324827840000.0
5574,182,184502340000.0
5574,185,184502340000.0
5574,186,184502350000.0
5574,189,184502350000.0
5574,190,184502350000.0
5574,191,184502350000.0
5574,192,184502350000.0
5574,193,184502340000.0
5574,194,86015705000.0
5574,195,119019840000.0
5574,196,174636600000.0
5574,207,47143186000.0
5574,208,50557395000.0
5574,210,59045440000.0
5574,211,90405100000.0
5574,212,90219500000.0
5574,213,92306780000.0
5574,214,93183930000.0
5574,215,92315520000.0
5574,216,90633660000.0
5574,217,87179770000.0
5574,218,63358720000.0
5574,219,47184780000.0
5574,220,81016840000.0
5574,221,244195740000.0
5574,222,225734260000.0
5574,223,108943250000.0
5574,224,127372080000.0
5574,225,126289500000.0
5574,226,92611510000.0
5574,227,78184690000.0
5574,228,74895204000.0
5574,229,75692750000.0
5574,230,61600137000.0
5574,231,55647908000.0
5574,232,173160760000.0
5574,233,172735230000.0
5574,234,206253180000.0
5574,235,184502320000.0
5574,236,148394920000.0
5574,237,145687270000.0
5574,238,378101730000.0
5574,239,340341900000.0
5574,240,237895370000.0
5574,241,238617100000.0
5574,242,187173670000.0
5574,243,184502320000.0
5574,244,94456450000.0
5574,245,82269660000.0
5574,246,48679956000.0
5574,247,83282840000.0
5574,248,75737874000.0
5574,249,86244884000.0
5574,250,65431278000.0
5574,251,80272850000.0
5574,253,102005940000.0
5574,255,184502320000.0
5574,257,79700250000.0
5574,258,50768450000.0
5574,259,52112015000.0
5574,260,77229710000.0
5574,261,88132076000.0
5574,262,144691230000.0
5574,263,75125130000.0
5574,264,74134890000.0
5574,268,52169507000.0
5574,273,59641310000.0
5574,274,56737427000.0
5574,277,65727775000.0
5574,278,75016170000.0
5574,279,65692783000.0
5574,280,70787660000.0
5574,281,51704920000.0
5574,282,67214275000.0
5574,283,85156470000.0
5574,284,202115680000.0
5574,285,79805620000.0
5574,286,62529230000.0
5574,287,71117440000.0
5574,288,63627830000.0
5574,289,79492500000.0
5574,291,58797970000.0
5574,293,53650950000.0
5574,294,105258670000.0
5574,297,51516654000.0
5574,298,137074745000.0
5574,301,51382157000.0
5574,306,120147670000.0
5574,307,130915140000.0
5574,308,234413230000.0
5574,309,173589640000.0
5574,310,109469800000.0
5574,311,134032750000.0
5574,312,148146400000.0
5574,313,101559580000.0
5574,314,116366300000.0
5574,315,153809650000.0
5574,316,103496240000.0
5574,317,184502320000.0
5574,318,108421505000.0
5574,319,134438980000.0
5574,320,110587350000.0
5574,321,119613645000.0
5574,322,118835470000.0
5574,323,132531175000.0
5574,324,118221800000.0
5574,325,117549480000.0
5574,331,56746177000.0
5574,345,77767205000.0
5574,346,56579460000.0
5574,348,66487968000.0
5574,351,379339740000.0
5574,354,397170400000.0
5574,355,1241486200000.0
5574,356,214771900000.0
5574,357,179317690000.0
5574,359,259803370000.0
5574,374,51443487000.0
5574,375,50950242000.0
5574,376,45957755000.0
5574,379,72894644000.0
5574,381,122956940000.0
5574,382,115234550000.0
5574,385,69121560000.0
5574,386,77553220000.0
5574,387,73302590000.0
5574,388,70194960000.0
5574,393,75681410000.0
5574,395,145533580000.0
5574,396,102338930000.0
5574,397,63535920000.0
5574,399,100855775000.0
5574,400,101024780000.0
5574,401,51119944000.0
5574,403,411829900000.0
5574,404,406494700000.0
5574,405,98417010000.0
5574,407,79675490000.0
5574,408,59453305000.0
5574,409,54924075000.0
5574,410,88214380000.0
5574,411,92667200000.0
5574,412,84459590000.0
5574,413,66570490000.0
5574,414,49200980000.0
5574,416,129558000000.0
5574,418,92990810000.0
5574,420,85532690000.0
5574,421,62290040000.0
5574,422,80963000000.0
5574,423,58595380000.0
5574,424,45798720000.0
5574,425,54878680000.0
5574,431,51930157000.0
5574,434,64118450000.0
5574,435,48801202000.0
5574,439,46076695000.0
5574,445,48191734000.0
5574,446,50308157000.0
5574,447,57768755000.0
5574,448,51269788000.0
5574,452,54246064000.0
5574,453,56697815000.0
5574,454,50068840000.0
5574,460,59533783000.0
5574,461,95398340000.0
5574,464,53259256000.0
5574,470,58255240000.0
5574,471,51771003000.0
5574,472,46123774000.0
5574,473,74757235000.0
5574,474,60203250000.0
5574,479,71689740000.0
5574,485,56747274000.0
5574,540,46223240000.0
5574,542,203578670000.0
5574,566,210886460000.0
5574,609,56233120000.0
5574,615,62032634000.0
5574,619,73466480000.0
5574,624,48117596000.0
5574,646,53926412000.0
5574,647,46612000000.0
5574,648,79178990000.0
5574,649,75021990000.0
5574,650,73480090000.0
5574,651,68338370000.0
5574,669,60516390000.0
5574,671,61815845000.0
5574,672,57922777000.0
5574,674,46812170000.0
5574,675,62757753000.0
5574,676,92324250000.0
5574,678,133367325000.0
5574,679,75996580000.0
5574,681,99846900000.0
5574,682,64968090000.0
5574,683,58333370000.0
5574,684,65956626000.0
5574,685,100230780000.0
5574,700,64717470000.0
5574,701,64959390000.0
5574,702,155645330000.0
5574,703,153357600000.0
5574,704,61912138000.0
5574,705,74178806000.0
5574,707,312548160000.0
5574,708,187949660000.0
5574,711,81440960000.0
5574,712,105440610000.0
5574,713,99998900000.0
5574,714,100558640000.0
5574,716,48930500000.0
5574,717,59905950000.0
5574,718,59830014000.0
5574,719,54895616000.0
5574,720,184522490000.0
5574,721,128006955000.0
5574,722,128121676000.0
5574,723,97038270000.0
5574,725,94964580000.0
5574,726,97416580000.0
5574,727,117150540000.0
5574,728,118703160000.0
5574,729,210111660000.0
5574,731,209004760000.0
5574,733,89737880000.0
5574,734,100536370000.0
5574,735,52467708000.0
5574,736,104036246000.0
5574,737,70502890000.0
5574,738,78635205000.0
5574,739,74943880000.0
5574,740,54285255000.0
5574,742,98343900000.0
5574,744,111834850000.0
5574,747,47714350000.0
5574,749,52524737000.0
5574,750,52606034000.0
5574,752,52826830000.0
5574,760,45825667000.0
5574,767,53905895000.0
5574,771,49879052000.0
5574,772,60387770000.0
5574,773,105641110000.0
5574,774,128673470000.0
5574,783,47739453000.0
5574,785,45776482000.0
5574,787,49735557000.0
5574,794,56716636000.0
5574,816,50220114000.0
5574,817,65464185000.0
5574,822,50537005000.0
5574,824,49100415000.0
5574,826,70926885000.0
5574,827,84125030000.0
5574,828,53159600000.0
5574,829,67196710000.0
5574,832,104183860000.0
5574,834,81353780000.0
5574,835,120318120000.0
5574,836,57353126000.0
5574,838,165526650000.0
5574,839,139743100000.0
5574,844,181828550000.0
5574,845,58015270000.0
5574,846,182079520000.0
5574,847,159148030000.0
5574,848,110777880000.0
5574,857,59269157000.0
5574,859,61664907000.0
5574,860,61946733000.0
5574,862,55150875000.0
5574,863,123620890000.0
5574,864,121244580000.0
5574,865,97907020000.0
5574,866,99360160000.0
5574,867,96889200000.0
5574,868,91952456000.0
5574,869,71951740000.0
5574,870,111347876000.0
5574,871,79830700000.0
5574,872,110399550000.0
5574,873,126956610000.0
5574,874,223435550000.0
5574,875,162602390000.0
5574,876,253535010000.0
5574,877,253196100000.0
5574,878,144255070000.0
5574,879,168857630000.0
5574,880,181927020000.0
5574,881,181207140000.0
5574,882,177985570000.0
5574,883,148446540000.0
5574,884,195970450000.0
5574,885,195645590000.0
5574,886,260181490000.0
5574,888,158641080000.0
5574,889,159015440000.0
5574,890,209783160000.0
5574,891,207126040000.0
5574,892,261986420000.0
5574,893,260747080000.0
5574,894,275089520000.0
5574,896,198270750000.0
5574,897,221440410000.0
5574,898,79450055000.0
5574,899,201475380000.0
5574,900,119612380000.0
5574,901,167102550000.0
5574,902,241602080000.0
5574,903,140688050000.0
5574,905,188872650000.0
5574,906,55867080000.0
5574,907,115650420000.0
5574,908,112674210000.0
5574,909,94967550000.0
5574,910,86975670000.0
5574,911,92743910000.0
5574,912,82820730000.0
5574,913,88762550000.0
5574,914,70727320000.0
5574,915,92333750000.0
5574,916,112508570000.0
5574,920,82747785000.0
5574,921,84189570000.0
5574,922,79435194000.0
5574,923,106805320000.0
5574,924,66842096000.0
5574,925,57952420000.0
5574,926,202008970000.0
5574,927,48178622000.0
5574,928,72145740000.0
5574,929,106914955000.0
5574,930,130110060000.0
5574,931,113972970000.0
5574,932,85333350000.0
5574,933,80629500000.0
5574,934,112432595000.0
5574,935,97364680000.0
5574,936,249274840000.0
5574,937,59865440000.0
5574,938,75273620000.0
5574,939,128996870000.0
5574,940,115750380000.0
5574,941,133817975000.0
5574,942,94664140000.0
5574,943,97373820000.0
5574,944,232198600000.0
5574,945,125767930000.0
5574,946,184682610000.0
5574,947,146861470000.0
5574,948,137095910000.0
5574,949,109296430000.0
5574,950,283723300000.0
5574,951,102711640000.0
5574,952,173772460000.0
5574,954,73833595000.0
5574,955,55233020000.0
5574,972,57596584000.0
5574,976,83506500000.0
5574,989,45981060000.0
5574,990,45927453000.0
5574,995,111456470000.0
5574,996,101864415000.0
5574,998,62988083000.0
5574,1002,86986610000.0
5574,1004,88957190000.0
5574,1005,74153615000.0
5574,1006,73165350000.0
5574,1007,73165350000.0
5574,1008,73166800000.0
5574,1009,80312934000.0
5574,1010,101706440000.0
5574,1011,119952564000.0
5574,1020,47057035000.0
5574,1025,76408370000.0
5574,1026,69265000000.0
5574,1027,68531610000.0
5574,1028,68205960000.0
5574,1029,68716170000.0
5574,1030,83965895000.0
5574,1032,63367176000.0
5574,1033,64193250000.0
5574,1034,123172770000.0
5574,1037,339786760000.0
5574,1038,97096750000.0
5574,1039,112138590000.0
5574,1040,113040910000.0
5574,1041,60547346000.0
5574,1042,54659813000.0
5574,1043,106593850000.0
5574,1044,106456650000.0
5574,1045,73122330000.0
5574,1046,88129560000.0
5574,1047,126708270000.0
5574,1049,103107715000.0
5574,1051,119384130000.0
5574,1052,118260280000.0
5574,1053,95666600000.0
5574,1055,206215730000.0
5574,1056,79590660000.0
5574,1057,106839610000.0
5574,1059,79590660000.0
5574,1060,95214035000.0
5574,1061,46169850000.0
5574,1062,72836400000.0
5574,1064,62709318000.0
5574,1065,73618550000.0
5574,1066,68373647000.0
5574,1068,102684180000.0
5574,1070,104579510000.0
5574,1071,48542790000.0
5574,1073,53728100000.0
5574,1075,60504175000.0
5574,1076,53583626000.0
5574,1078,60050153000.0
5574,1079,61009600000.0
5574,1084,51652420000.0
5574,1085,46368436000.0
5574,1087,50135930000.0
5574,1089,53648794000.0
5574,1093,59251900000.0
5574,1094,67935437000.0
5574,1095,53811420000.0
5574,1096,55738757000.0
5574,1097,51769962000.0
5574,1098,68917770000.0
5574,1099,152257100000.0
5574,1101,61248475000.0
5574,1102,98217950000.0
5574,1109,82831330000.0
5574,1112,50665816000.0
5574,1113,588533140000.0
5574,1116,104272404000.0
5574,1124,68365050000.0
5574,1131,56268100000.0
5574,1143,76664510000.0
5574,1147,92802925000.0
5574,1155,70119570000.0
5574,1158,133592780000.0
5574,1163,96041750000.0
5574,1166,170684870000.0
5574,1173,74740376000.0
5574,1174,57081290000.0
5574,1189,97956230000.0
5574,1190,97532805000.0
5574,1191,67590095000.0
5574,1192,66491843000.0
5574,1193,46309750000.0
5574,1195,187237830000.0
5574,1196,68503835000.0
5574,1197,61461783000.0
5574,1198,57254060000.0
5574,1199,63712113000.0
5574,1200,76158830000.0
5574,1201,60216880000.0
5574,1202,71615635000.0
5574,1203,71321350000.0
5574,1205,61405192000.0
5574,1208,89870885000.0
5574,1210,82605800000.0
5574,1212,97652425000.0
5574,1214,90758890000.0
5574,1216,110055490000.0
5574,1217,108757025000.0
5574,1218,288500740000.0
5574,1220,240733040000.0
5574,1222,66154610000.0
5574,1223,51684530000.0
5574,1224,70273860000.0
5574,1225,110781850000.0
5574,1226,149161540000.0
5574,1227,127437185000.0
5574,1229,130069300000.0
5574,1231,71072915000.0
5574,1233,54465937000.0
5574,1234,59968940000.0
5574,1238,47247237000.0
5574,1256,73473030000.0
5574,1260,55640785000.0
5574,1261,85749250000.0
5574,1262,116861805000.0
5574,1263,54716040000.0
5574,1264,58122887000.0
5574,1265,59477463000.0
5574,1271,54473370000.0
5574,1286,68813240000.0
5574,1289,86934410000.0
5574,1290,54804455000.0
5574,1293,53029114000.0
5574,1295,91208690000.0
5574,1297,49760432000.0
5574,1298,46095856000.0
5574,1300,59722270000.0
5574,1301,49311592000.0
5574,1302,47851210000.0
5574,1303,49451110000.0
5574,1306,55877763000.0
5574,1308,58479660000.0
