source,target,value
11410,888,5353466500000.0
11410,889,5368573000000.0
11410,890,7500284000000.0
11410,891,7587148300000.0
11410,892,8187403600000.0
11410,893,8160284000000.0
11410,894,9811941000000.0
11410,896,6612615400000.0
11410,897,7695649700000.0
11410,899,6699831300000.0
11410,900,3975110200000.0
11410,901,5450995000000.0
11410,902,7912135000000.0
11410,903,4122525000000.0
11410,905,6948812000000.0
11410,907,3427807800000.0
11410,908,3921063700000.0
11410,909,3195183600000.0
11410,916,4014145800000.0
11410,923,3623166700000.0
11410,926,7295605000000.0
11410,929,3644728000000.0
11410,930,4419858500000.0
11410,931,3885953000000.0
11410,932,3117253700000.0
11410,934,3715400200000.0
11410,935,3144432700000.0
11410,936,8834420000000.0
11410,939,4155166000000.0
11410,940,4093689500000.0
11410,941,4898847500000.0
11410,942,3165624700000.0
11410,943,3231746400000.0
11410,944,7906269000000.0
11410,945,4377261600000.0
11410,946,6643637000000.0
11410,947,5693150000000.0
11410,948,3625568200000.0
11410,949,3641031300000.0
11410,950,10071911000000.0
11410,951,4114856800000.0
11410,952,6699149000000.0
11410,992,3466946400000.0
11410,995,4113161500000.0
11410,996,3513373000000.0
11410,1010,3244322000000.0
11410,1011,4104670400000.0
11410,1037,9257578000000.0
11410,1039,3967013600000.0
11410,1040,3944186600000.0
11410,1047,4092786000000.0
11410,1049,3712827000000.0
11410,1051,3804730800000.0
11410,1052,3806593500000.0
11410,1055,5913088400000.0
11410,1057,3435634400000.0
11410,1068,3290349400000.0
11410,1070,3313277000000.0
11410,1099,4830839400000.0
11410,1113,16899725000000.0
11410,1116,6142331700000.0
11410,1158,4563404300000.0
11410,1165,3364923000000.0
11410,1166,5045022000000.0
11410,1167,3203073000000.0
11410,1168,3364923000000.0
11410,1169,3364923000000.0
11410,1170,3364923000000.0
11410,1171,3364923000000.0
11410,1189,3161075000000.0
11410,1195,4938962000000.0
11410,1218,7981300700000.0
11410,1220,8674900700000.0
11410,1225,3384472500000.0
11410,1226,4727695700000.0
11410,1227,3864591600000.0
11410,1229,3682658200000.0
11410,1262,3351701400000.0
11410,1310,4004047500000.0
11410,1329,23286585000000.0
11410,1330,4042424800000.0
11410,1334,8639715000000.0
11410,1335,4935600000000.0
11410,1336,3568526700000.0
11410,1337,3612923400000.0
11410,1354,5620848700000.0
11410,1355,5674708000000.0
11410,1357,3143232700000.0
11410,1362,3404531800000.0
11410,1363,4383634400000.0
11410,1368,3621257700000.0
11410,1369,4152809200000.0
11410,1370,4266609300000.0
11410,1371,3127128000000.0
11410,1372,3415063400000.0
11410,1373,3750803000000.0
11410,1374,3750647600000.0
11410,1375,3808057600000.0
11410,1377,3427124600000.0
11410,1378,3408646600000.0
11410,1379,9308093000000.0
11410,1380,9003818000000.0
11410,1381,7099441000000.0
11410,1382,3404695900000.0
11410,1383,6516087000000.0
11410,1396,3868586700000.0
11410,1415,3861730000000.0
11410,1421,4123223400000.0
11410,1425,3123012000000.0
11410,1492,5817172000000.0
11410,1493,15677645000000.0
11410,1495,4724462000000.0
11410,1496,28128248000000.0
11410,1497,3435932400000.0
11410,1500,4393810800000.0
11410,1515,3612972000000.0
11410,1517,10901293000000.0
11410,1519,3174095000000.0
11410,1520,3993986700000.0
11410,1525,5274186300000.0
11410,1526,6366395000000.0
11410,1534,3577250600000.0
11410,1536,4493037500000.0
11410,1538,5968504600000.0
11410,1540,3960713200000.0
11410,1542,3340104400000.0
11410,1544,7181618000000.0
11410,1546,13557935000000.0
11410,1548,3115560000000.0
11410,1549,3399059500000.0
11410,1551,3248657300000.0
11410,1553,4381745000000.0
11410,1559,6527213000000.0
11410,1649,3715846000000.0
11410,1657,4877127000000.0
11410,1660,4473195300000.0
11410,1661,6151395600000.0
11410,1662,5564225600000.0
11410,1663,3949865000000.0
11410,1677,4737713300000.0
11410,1678,4784195000000.0
11410,1679,4775978000000.0
11410,1683,3374291400000.0
11410,1689,4674989600000.0
11410,1690,4015109000000.0
11410,1691,5783069000000.0
11410,1692,5781214000000.0
11410,1693,4421136700000.0
11410,1694,5724665000000.0
11410,1695,6881092300000.0
11410,1696,6879330000000.0
11410,1697,4289819000000.0
11410,1698,8634212000000.0
11410,1699,5141130400000.0
11410,1700,5137226500000.0
11410,1701,5471309700000.0
11410,1703,5228663000000.0
11410,1704,5227945000000.0
11410,1705,8697182400000.0
11410,1706,8695870000000.0
11410,1707,6173734000000.0
11410,1709,9859932000000.0
11410,1711,4676347000000.0
11410,1712,3677107800000.0
11410,1714,4127803600000.0
11410,1716,3521037700000.0
11410,1718,5466457400000.0
11410,1720,4560360300000.0
11410,1723,5401699000000.0
11410,1731,4058049000000.0
11410,1741,7017944600000.0
11410,1744,3214149200000.0
11410,1745,3800401400000.0
11410,1747,3494842000000.0
11410,1751,16759050000000.0
11410,1753,3115242500000.0
11410,1754,3889074300000.0
11410,1755,3653361700000.0
11410,1756,4743817600000.0
11410,1758,3319387000000.0
11410,1759,6629415000000.0
11410,1760,4270643000000.0
11410,1761,6090049000000.0
11410,1762,4589560000000.0
11410,1765,4931935300000.0
11410,1766,3268908400000.0
11410,1767,5864294400000.0
11410,1773,3351783400000.0
11410,1774,3353423400000.0
11410,1775,3275157100000.0
11410,1776,3329002300000.0
11410,1777,3234265600000.0
11410,1778,3256021000000.0
11410,1779,3345178400000.0
11410,1780,3261443300000.0
11410,1782,3359691200000.0
11410,1783,3330410300000.0
11410,1785,3245702600000.0
11410,1786,3283450600000.0
11410,1787,3281766800000.0
11410,1788,3252554800000.0
11410,1789,3276083300000.0
11410,1790,3350585700000.0
11410,1791,3161778600000.0
11410,1792,3240554000000.0
11410,1799,5051859000000.0
11410,1819,3205707900000.0
11410,1820,6279130000000.0
11410,1821,10384422000000.0
11410,1822,20116148000000.0
11410,1823,25719040000000.0
11410,1826,5872973500000.0
11410,1837,3438830700000.0
11410,1841,3151693000000.0
11410,1847,3156286600000.0
11410,1858,5548432000000.0
11410,1859,5547035700000.0
11410,1860,4261833600000.0
11410,1862,5660296000000.0
11410,1863,5625780000000.0
11410,1866,4131513700000.0
11410,1867,3870404000000.0
11410,1868,3297221000000.0
11410,1869,3204955000000.0
11410,1870,6080654000000.0
11410,1886,6107907500000.0
11410,1914,4055237100000.0
11410,2028,3225603300000.0
11410,2077,3648004300000.0
11410,2172,3247113000000.0
11410,2178,3891408000000.0
11410,2179,3239081700000.0
11410,2180,3887291200000.0
11410,2186,4525146000000.0
11410,2187,4087632000000.0
11410,2188,4212566500000.0
11410,2190,3861872600000.0
11410,2194,4610969000000.0
11410,2196,4235433000000.0
11410,2198,3267889500000.0
11410,2203,3507625700000.0
11410,2240,6141908600000.0
11410,2254,5391881600000.0
11410,2293,5701256000000.0
11410,2306,5234955400000.0
11410,2308,5234955000000.0
11410,2309,5234955000000.0
11410,2310,4070846000000.0
11410,2311,3860024800000.0
11410,2312,5234955400000.0
11410,2315,4009748000000.0
11410,2317,4490145600000.0
11410,2329,4259256500000.0
11410,2336,4602951000000.0
11410,2340,3431056800000.0
11410,2341,7706765700000.0
11410,2342,4934822000000.0
11410,2343,3910633000000.0
11410,2344,3946110800000.0
11410,2346,4539157000000.0
11410,2351,4688426000000.0
11410,2353,4056567000000.0
11410,2355,3514179300000.0
11410,2356,3515305700000.0
11410,2359,8597401500000.0
11410,2361,10955155000000.0
11410,2366,3531649800000.0
11410,2367,8399834600000.0
11410,2368,6212403000000.0
11410,2370,4870356600000.0
11410,2372,3607591600000.0
11410,2374,4132506000000.0
11410,2375,3856807000000.0
11410,2376,3270640100000.0
11410,2379,3307592200000.0
11410,2380,3580885700000.0
11410,2381,4821287400000.0
11410,2388,3499994000000.0
11410,2389,4238414200000.0
11410,2390,3930166000000.0
11410,2392,4425439000000.0
11410,2395,5704303000000.0
11410,2397,4309819000000.0
11410,2398,6004114700000.0
11410,2402,3521772500000.0
11410,2403,5568329000000.0
11410,2406,3405379000000.0
11410,2407,3595358000000.0
11410,2408,5748685300000.0
11410,2409,8644763600000.0
11410,2410,5953464300000.0
11410,2412,6594596000000.0
11410,2413,10025411000000.0
11410,2415,3595419300000.0
11410,2417,33855010000000.0
11410,2418,3174808700000.0
11410,2421,3253506700000.0
11410,2428,5069030300000.0
11410,2431,6327848400000.0
11410,2434,12683173000000.0
11410,2435,12528335000000.0
11410,2437,18292385000000.0
11410,2438,9295162000000.0
11410,2439,9818488000000.0
11410,2440,8202498000000.0
11410,2441,4570033000000.0
11410,2442,4815226000000.0
11410,2443,6350053000000.0
11410,2444,6762235700000.0
11410,2451,8337018600000.0
11410,2472,3626895400000.0
11410,2474,4141712100000.0
11410,2476,8318639700000.0
11410,2477,3674734300000.0
11410,2478,3876686700000.0
11410,2498,4772322000000.0
11410,2502,3228543700000.0
11410,2504,4624666300000.0
11410,2505,3157719500000.0
11410,2506,3796191200000.0
11410,2507,3794156000000.0
11410,2508,3206259700000.0
11410,2509,3469605000000.0
11410,2510,3981783600000.0
11410,2511,3994231500000.0
11410,2512,4092594700000.0
11410,2513,5021970000000.0
11410,2514,4479373000000.0
11410,2515,4485407600000.0
11410,2516,6165148000000.0
11410,2518,3879554300000.0
11410,2519,3894671800000.0
11410,2520,4477400600000.0
11410,2521,4466142000000.0
11410,2522,5646452000000.0
11410,2523,5647103000000.0
11410,2524,9608415000000.0
11410,2526,3684239700000.0
11410,2527,4348651000000.0
11410,2533,3787257500000.0
11410,2535,3904186600000.0
11410,2537,3464718700000.0
11410,2556,4038275000000.0
11410,2562,3364355800000.0
11410,2566,3129454000000.0
11410,2574,4501595000000.0
11410,2576,3207017300000.0
11410,2582,3492829700000.0
11410,2625,3273144100000.0
11410,2627,8987622000000.0
11410,2662,3663563300000.0
11410,2685,9624155000000.0
11410,2687,3286488300000.0
11410,2730,3860726000000.0
11410,2778,3336846200000.0
11410,2781,3764617500000.0
11410,2788,13362707000000.0
11410,2803,5238288000000.0
11410,2814,4398346000000.0
11410,2815,3326847500000.0
11410,2817,3296903600000.0
11410,2819,4011437600000.0
11410,2820,4009539400000.0
11410,2821,4010844000000.0
11410,2822,4078643200000.0
11410,2823,3340521700000.0
11410,2826,3700213000000.0
11410,2827,12805967000000.0
11410,2829,8727708000000.0
11410,2830,10996017000000.0
11410,2831,4119826500000.0
11410,2833,10574214000000.0
11410,2835,4428444700000.0
11410,2836,4838125000000.0
11410,2837,4845842000000.0
11410,2840,5582031400000.0
11410,2841,5587277400000.0
11410,2842,6300209500000.0
11410,2844,5095059000000.0
11410,2846,8259933000000.0
11410,2848,4904158000000.0
11410,2849,8629973000000.0
11410,2850,6184149000000.0
11410,2852,4903600000000.0
11410,2853,3509235700000.0
11410,2854,3169532800000.0
11410,2855,5294598000000.0
11410,2856,4073013600000.0
11410,2857,3966919500000.0
11410,2858,5396626000000.0
11410,2859,3409369400000.0
11410,2861,4290725300000.0
11410,2862,11477644000000.0
11410,2886,3244013000000.0
11410,2887,3237153000000.0
11410,2892,5730418000000.0
11410,2894,3356325000000.0
11410,2897,4056449300000.0
11410,2899,4117494000000.0
11410,2901,3479572000000.0
11410,2902,3562832400000.0
11410,2904,5163828400000.0
11410,2914,3864625000000.0
11410,2915,3848858500000.0
11410,2916,4331331600000.0
11410,2917,3411720800000.0
11410,2918,3887911100000.0
11410,2919,3124975400000.0
11410,2920,3494901000000.0
11410,2924,4352299500000.0
11410,2926,5825070000000.0
11410,2927,3772733000000.0
11410,2928,3337518800000.0
11410,2951,5923153600000.0
11410,2953,10369685000000.0
11410,2983,3498806000000.0
11410,2995,5854355500000.0
11410,2996,3472969700000.0
11410,3007,5886781000000.0
11410,3011,10236332000000.0
11410,3012,5530265300000.0
11410,3013,3698958500000.0
11410,3019,3129011300000.0
11410,3022,8794449400000.0
11410,3052,4109604500000.0
11410,3055,4971820000000.0
11410,3056,4242132400000.0
11410,3149,3661833700000.0
11410,3152,3222373700000.0
11410,3157,3394451800000.0
11410,3170,5324314500000.0
11410,3174,5135470000000.0
11410,3176,3172367900000.0
11410,3180,4329796500000.0
11410,3181,3759135800000.0
11410,3182,3986600800000.0
11410,3183,3422512700000.0
11410,3218,4580588000000.0
11410,3221,3213984500000.0
11410,3223,6438012300000.0
11410,3227,4129412600000.0
11410,3228,3622297100000.0
11410,3280,3426525000000.0
11410,3293,3842233000000.0
11410,3310,3421220000000.0
11410,3311,3440316300000.0
11410,3313,3218190000000.0
11410,3318,4153498400000.0
11410,3319,5105661000000.0
11410,3320,3392780600000.0
11410,3321,4856633400000.0
11410,3322,4906190000000.0
11410,3323,3760181700000.0
11410,3327,4716269000000.0
11410,3328,8589990000000.0
11410,3329,6447329000000.0
11410,3330,6618559300000.0
11410,3331,4766468000000.0
11410,3333,4368330000000.0
11410,3334,4442107700000.0
11410,3335,3986406000000.0
11410,3336,4431668600000.0
11410,3337,7257725000000.0
11410,3338,4202129000000.0
11410,3339,4637328000000.0
11410,3344,3448105300000.0
11410,3345,3563135400000.0
11410,3346,3981974200000.0
11410,3350,3235144300000.0
11410,3352,3379213000000.0
11410,3353,5689757000000.0
11410,3359,3158597700000.0
11410,3381,9039407000000.0
11410,3391,4359177400000.0
11410,3395,8515871600000.0
11410,3448,4431363000000.0
11410,3451,3671822400000.0
11410,3452,3592558700000.0
11410,3453,3493614800000.0
11410,3454,3449904400000.0
11410,3456,3114612600000.0
11410,3476,4516712300000.0
11410,3491,5766394700000.0
11410,3494,3232796200000.0
11410,3496,3181824400000.0
11410,3497,3175914100000.0
11410,3498,3784025000000.0
11410,3499,3865634000000.0
11410,3500,12139604000000.0
11410,3501,12094538000000.0
11410,3502,9143801000000.0
11410,3558,3433765500000.0
11410,3600,3471309500000.0
11410,3617,6976725600000.0
11410,3618,3381384400000.0
11410,3619,3382566500000.0
11410,3634,4287933000000.0
11410,3635,4327191600000.0
11410,3636,5375349000000.0
11410,3637,5349582600000.0
11410,3645,3247824700000.0
11410,3655,3694273800000.0
11410,3656,3728598600000.0
11410,3659,3189898700000.0
11410,3660,3190147000000.0
11410,3661,3442505200000.0
11410,3662,3451274100000.0
11410,3663,7629802300000.0
11410,3664,5917440000000.0
11410,3678,3507593200000.0
11410,3679,4164646000000.0
11410,3797,5034491000000.0
11410,3809,3698224000000.0
11410,3818,4137322800000.0
11410,3820,6700338000000.0
11410,3822,3295762000000.0
11410,3828,4177952800000.0
11410,3833,3772990400000.0
11410,3835,3617715700000.0
11410,3870,7051631700000.0
11410,3880,3752129000000.0
11410,3892,4188982700000.0
11410,3893,4344256000000.0
11410,3894,4112644300000.0
11410,3896,5305272400000.0
11410,3897,4857384700000.0
11410,3933,3291602200000.0
11410,3936,6174929300000.0
11410,3937,3631844700000.0
11410,3938,5840935000000.0
11410,3939,5840935000000.0
11410,3940,4412177600000.0
11410,3942,4651141300000.0
11410,3962,4209685300000.0
11410,3963,4225900700000.0
11410,3964,3601007600000.0
11410,3965,4788556700000.0
11410,3972,3515385600000.0
11410,3973,5692447500000.0
11410,3974,5652436000000.0
11410,3979,4015649000000.0
11410,3981,7375655300000.0
11410,3982,7317195600000.0
11410,3983,5011351000000.0
11410,3985,4415570300000.0
11410,3986,4433772000000.0
11410,3987,3279215700000.0
11410,3988,3282410000000.0
11410,3989,4089697300000.0
11410,3990,3742115000000.0
11410,3991,13528961000000.0
11410,3992,13334032000000.0
11410,3994,3401840300000.0
11410,3996,3394583400000.0
11410,4000,3135883400000.0
11410,4002,3312036000000.0
11410,4004,5487240000000.0
11410,4033,5846029000000.0
11410,4043,3369161700000.0
11410,4055,3169866200000.0
11410,4057,3266759400000.0
11410,4059,3673944000000.0
11410,4062,3753216800000.0
11410,4064,3353513600000.0
11410,4065,3597863700000.0
11410,4067,3220343400000.0
11410,4100,3156615400000.0
11410,4107,3357733300000.0
11410,4131,3946157000000.0
11410,4136,3496070000000.0
11410,4137,3762125800000.0
11410,4144,4851152500000.0
11410,4145,4828627500000.0
11410,4148,4108661300000.0
11410,4149,4000793200000.0
11410,4152,4340154000000.0
11410,4154,3823897700000.0
11410,4159,3385062300000.0
11410,4165,3208259600000.0
11410,4167,3478546500000.0
11410,4196,4468371000000.0
11410,4262,3455520600000.0
11410,4266,6136738000000.0
11410,4299,3555140800000.0
11410,4300,3359499400000.0
11410,4307,3482223600000.0
11410,4308,3479768400000.0
11410,4309,4865313500000.0
11410,4315,3115119000000.0
11410,4317,3550896500000.0
11410,4358,5630339000000.0
11410,4419,3513929000000.0
11410,4421,7670875600000.0
11410,4425,7804231000000.0
11410,4427,7801576000000.0
11410,4428,7801575000000.0
11410,4429,5279913600000.0
11410,4430,9197816000000.0
11410,4431,7801575000000.0
11410,4442,3496967000000.0
11410,4449,4908996600000.0
11410,4450,4920591000000.0
11410,4451,4595069000000.0
11410,4452,4520328000000.0
11410,4453,3188057200000.0
11410,4454,4683540000000.0
11410,4455,3461752000000.0
11410,4456,4328155800000.0
11410,4457,4272045700000.0
11410,4459,3394076000000.0
11410,4460,6109048300000.0
11410,4461,4666999400000.0
11410,4462,4532399500000.0
11410,4463,4531350400000.0
11410,4464,4427934000000.0
11410,4465,6461720000000.0
11410,4466,6420718700000.0
11410,4467,6514734000000.0
11410,4468,5261707000000.0
11410,4469,6491471000000.0
11410,4470,5193120400000.0
11410,4471,5205622500000.0
11410,4472,5236335000000.0
11410,4474,4667788500000.0
11410,4475,4639141400000.0
11410,4476,3929805000000.0
11410,4477,4222245700000.0
11410,4478,10774886000000.0
11410,4480,9287928000000.0
11410,4482,3962864000000.0
11410,4483,4082023000000.0
11410,4485,4219733000000.0
11410,4486,3129172300000.0
11410,4487,4025248600000.0
11410,4488,4022453400000.0
11410,4489,3719448000000.0
11410,4491,3853126500000.0
11410,4494,5217277400000.0
11410,4498,3369010000000.0
11410,4502,4196688700000.0
11410,4510,4653305000000.0
11410,4512,6965910000000.0
11410,4515,3242408500000.0
11410,4516,3888389800000.0
11410,4517,3866280900000.0
11410,4518,4147049700000.0
11410,4520,3537784300000.0
11410,4521,5822381000000.0
11410,4522,7519866500000.0
11410,4524,3202153200000.0
11410,4525,4115032000000.0
11410,4526,4395785000000.0
11410,4527,5495905000000.0
11410,4528,4417688000000.0
11410,4529,3611137000000.0
11410,4530,6530159600000.0
11410,4531,4502877400000.0
11410,4532,6290701500000.0
11410,4533,4705758500000.0
11410,4534,3220236700000.0
11410,4535,4133735600000.0
11410,4536,9645803000000.0
11410,4537,4848631700000.0
11410,4538,6678595000000.0
11410,4551,3964666000000.0
11410,4552,4317288300000.0
11410,4563,3145907800000.0
11410,4564,15343586000000.0
11410,4565,8060139500000.0
11410,4566,8574385000000.0
11410,4567,4261751600000.0
11410,4568,7651238000000.0
11410,4569,8725200400000.0
11410,4570,9029650000000.0
11410,4571,16633715000000.0
11410,4572,8274160600000.0
11410,4573,9770349000000.0
11410,4574,7698493500000.0
11410,4575,52200020000000.0
11410,4577,12647100000000.0
11410,4578,41921320000000.0
11410,4581,21777858000000.0
11410,4582,14380236000000.0
11410,4583,14363671000000.0
11410,4584,11802443000000.0
11410,4585,4717253000000.0
11410,4587,9506454000000.0
11410,4588,6497220000000.0
11410,4589,16510786000000.0
11410,4591,14619883000000.0
11410,4592,14123876000000.0
11410,4593,22759743000000.0
11410,4594,13698724000000.0
11410,4595,33477420000000.0
11410,4596,29708834000000.0
11410,4597,15829455000000.0
11410,4598,8281408400000.0
11410,4599,9479691000000.0
11410,4600,6522129000000.0
11410,4601,8826472000000.0
11410,4602,7259545000000.0
11410,4603,12648334000000.0
11410,4605,7645450000000.0
11410,4606,10990421000000.0
11410,4607,3632000100000.0
11410,4608,22572622000000.0
11410,4609,8351699000000.0
11410,4610,4122413600000.0
11410,4611,5498690600000.0
11410,4612,24376870000000.0
11410,4614,14185781000000.0
11410,4616,17420313000000.0
11410,4617,11290749000000.0
11410,4618,15822769000000.0
11410,4619,12724720000000.0
11410,4621,11040657000000.0
11410,4622,22973604000000.0
11410,4623,16108688000000.0
11410,4624,22378388000000.0
11410,4625,13733571000000.0
11410,4627,15743730000000.0
11410,4628,29755520000000.0
11410,4629,32769965000000.0
11410,4631,21242327000000.0
11410,4632,6385319300000.0
11410,4633,16780708000000.0
11410,4635,11718843000000.0
11410,4637,13971761000000.0
11410,4639,15878464000000.0
11410,4641,14917890000000.0
11410,4643,12574595000000.0
11410,4645,19079000000000.0
11410,4646,21589188000000.0
11410,4647,5868351400000.0
11410,4648,17063338000000.0
11410,4649,22892163000000.0
11410,4650,15340124000000.0
11410,4651,15715415000000.0
11410,4652,17724313000000.0
11410,4654,21664004000000.0
11410,4655,9538379000000.0
11410,4656,17513203000000.0
11410,4658,18163098000000.0
11410,4659,17688888000000.0
11410,4660,17590281000000.0
11410,4661,17349282000000.0
11410,4662,17457415000000.0
11410,4663,16312589000000.0
11410,4664,17263650000000.0
11410,4665,32466654000000.0
11410,4666,14094450000000.0
11410,4668,14794747000000.0
11410,4669,13002427000000.0
11410,4670,17495348000000.0
11410,4671,18678343000000.0
11410,4672,15368088000000.0
11410,4673,40989645000000.0
11410,4674,8689040000000.0
11410,4675,33628757000000.0
11410,4677,18710408000000.0
11410,4678,14802265000000.0
11410,4679,19516180000000.0
11410,4681,31914260000000.0
11410,4682,28188047000000.0
11410,4683,24496981000000.0
11410,4684,4056905200000.0
11410,4685,50355940000000.0
11410,4686,45855790000000.0
11410,4687,20246457000000.0
11410,4688,27686037000000.0
11410,4689,34689973000000.0
11410,4690,25269528000000.0
11410,4691,24290624000000.0
11410,4692,28493929000000.0
11410,4693,47460720000000.0
11410,4694,25205355000000.0
11410,4695,33969144000000.0
11410,4696,80010800000000.0
11410,4697,23929274000000.0
11410,4698,22917123000000.0
11410,4699,43607140000000.0
11410,4700,14437461000000.0
11410,4701,44397513000000.0
11410,4702,12152820000000.0
11410,4703,17820790000000.0
11410,4704,6827827300000.0
11410,4707,36213633000000.0
11410,4708,36702740000000.0
11410,4709,37381416000000.0
11410,4710,33295622000000.0
11410,4711,37899353000000.0
11410,4712,36751660000000.0
11410,4713,29910968000000.0
11410,4716,35859150000000.0
11410,4717,27981750000000.0
11410,4718,37435396000000.0
11410,4719,26011770000000.0
11410,4720,25712220000000.0
11410,4721,36381270000000.0
11410,4722,36654627000000.0
11410,4723,37011235000000.0
11410,4724,36802680000000.0
11410,4725,37609926000000.0
11410,4726,37184700000000.0
11410,4728,3542774400000.0
11410,4729,3268814300000.0
11410,4733,8488672000000.0
11410,4734,3158812100000.0
11410,4738,3537680500000.0
11410,4741,25907062000000.0
11410,4744,4088257000000.0
11410,4746,9856596000000.0
11410,4747,3346097800000.0
11410,4748,5642679500000.0
11410,4751,10864336000000.0
11410,4752,6225659400000.0
11410,4755,12395337000000.0
11410,4757,10336507000000.0
11410,4758,10963215000000.0
11410,4759,10859022000000.0
11410,4760,13298803000000.0
11410,4769,3551922000000.0
11410,4772,6026095000000.0
11410,4773,3772116000000.0
11410,4775,9552181000000.0
11410,4777,9610090000000.0
11410,4778,6225659400000.0
11410,4779,7414518000000.0
11410,4780,9855063000000.0
11410,4781,6144022000000.0
11410,4782,11212673000000.0
11410,4784,4616301000000.0
11410,4785,4249052300000.0
11410,4786,10632590000000.0
11410,4787,8364625000000.0
11410,4788,10576212000000.0
11410,4790,10857992000000.0
11410,4791,10965546000000.0
11410,4792,11191836000000.0
11410,4794,11415092000000.0
11410,4796,10556704000000.0
11410,4798,12418146000000.0
11410,4800,9650142000000.0
11410,4802,12054937000000.0
11410,4804,15446240000000.0
11410,4806,10111020000000.0
11410,4808,8639032000000.0
11410,4809,8906572000000.0
